post_id,username,platform,post_type,post_date,likes,comments,shares,engagement_rate,sponsorship,brand_name,revenue_generated,ad_spent,category,region,follower_count,campaign_duration_days
P7378,@travelwithsam,TikTok,reel,6-Jul-22,,575,324,9.32,,Samsung,3068.045015,"1,199.14 INR",tech,India,4706407,9999
P8268,@techietom,YouTube,video,3/28/2025,1767904,1054,1411,N/A,Yes,Apple,"₹4,380","₹1,426",travel,UK,500,24
P9803,@johndoe,Instagram,reel,2/29/2024,33210,,1795,,,Adiddas,"₹4,367","$1,444.09 ",tech,Canada,500,
P2831,@alex_99,Twitter,reel,9/12/2022,1830353,2309,,N/A,no,,345.94 INR,"$1,450.30 ",travel,Germany,10k,
P5225,@the_real_amy,Twitter,text,8/28/2023,,,,2.22,yes,Gogle,"₹3,988",$660.05 ,food,India,1.2M,
P5789,@lifestylelina,YouTube,text,13/11/2022,,2416,796,,no,Sony,USD 178.41,"USD 1,427.61",fitness,UK,10k,9999
P6149,@travelwithsam,LinkedIn,video,6/12/2023,,3807,1007,N/A,no,Adidas,1549.635008,,travel,Germany,,9999
P9172,@techietom,YouTube,video,7/24/2023,,,,N/A,No,Google,"2,436.16 INR",$28.47 ,travel,UK,10k,
P5062,@finance_guru,TikTok,image,4/25/2022,760858,2390,946,,,Netflix,"3,338.01 INR",1904.056539,tech,Germany,,9999
P8819,@johndoe,YouTube,text,5/5/2022,,3180,1586,N/A,,Samsung,"$2,307.53 ",USD 531.53,tech,U.S.,10k,21
P2827,@finance_guru,LinkedIn,text,3/11/2025,43949,1556,,11.87,no,TATA,"$1,022.31 ",$952.07 ,finance,India,,
P9242,@finance_guru,Twitter,text,25/12/2024,971808,1627,,,yes,CocaCola,3785.073238,"USD 1,262.26",finance,Germany,1.2M,
P9824,@jdoe,YouTube,text,7/13/2022,1207054,,995,14.66,no,Gogle,"USD 2,463.52","1,019.10 INR",fashion,U.S.,1.2M,9999
P3574,@the_real_amy,LinkedIn,video,22/03/2024,19554,2151,1237,N/A,No,Pepsi,1561.649903,1369.49264,fashion,United States,10k,9999
P7447,@sarah123,YouTube,text,10-Jul-24,184754,,,,yes,Pepsi,"USD 1,182.18","USD 1,712.48",travel,UK,500,9999
P7265,@travelwithsam,YouTube,text,2/4/2024,1307,,612,,yes,,"₹3,247","$1,534.10 ",fitness,India,1.2M,
P5589,@sarah123,TikTok,reel,4/5/2022,794335,3162,1140,,,Nkie,"$4,289.20 ",,fashion,Australia,500,47
P2441,@lifestylelina,YouTube,video,5-Nov-22,1748885,,1781,N/A,no,Pepsi,1746.325055,"$1,847.21 ",food,U.S.,,28
P4260,@finance_guru,Twitter,reel,4/12/2023,7684,,,,yes,Samsung,"₹3,463",USD 136.01,travel,India,1.2M,
P5630,@jdoe,TikTok,image,29-Oct-24,,882,146,,no,TATA,"2,165.29 INR","$1,663.35 ",finance,USA,,
P3493,@lifestylelina,Instagram,image,1-Jun-24,,4959,581,N/A,No,TATA,3913.911642,,finance,Australia,500,
P4651,@sarah123,LinkedIn,video,10/23/2023,40697,1610,,N/A,Yes,Nike,"3,710.32 INR",USD 802.93,tech,Canada,10k,
P1646,@lifestylelina,YouTube,video,7/26/2022,1431598,,,9.84,yes,Google,3861.142749,1786.487071,fashion,United States,,9999
P4417,@the_real_amy,YouTube,reel,9/10/2022,660881,,1714,,No,Nike,"₹4,646",USD 326.58,fashion,U.K.,1162689,
P6191,@travelwithsam,LinkedIn,video,9/4/2022,28753,,,6.05,No,Apple,3866.369494,₹186,finance,Germany,,
P2069,@travelwithsam,Instagram,reel,24-Jul-22,41862,3119,510,,no,Adidas,2415.995823,,food,USA,1.2M,
P3551,@travelwithsam,TikTok,video,3/2/2025,894448,,880,15,No,Samsung,"3,269.64 INR",USD 31.70,fitness,USA,10k,9999
P9151,@the_real_amy,YouTube,video,1/18/2024,1713374,,836,1.01,No,Netflix,"USD 4,338.41",₹830,food,United States,10k,47
P1244,@johndoe,YouTube,reel,10/5/2025,,,,,,Nike,"$3,128.47 ",663.16 INR,tech,Canada,10k,32
P9847,@sarah123,YouTube,reel,11/6/2023,36188,4778,,14.82,no,CocaCola,"4,845.22 INR",1712.280853,food,USA,1.2M,9999
P5106,@sarah123,Instagram,text,6/13/2025,1044447,4221,,N/A,no,Nkie,"₹1,022","₹1,611",fashion,U.S.,10k,56
P1234,@the_real_amy,TikTok,image,2/28/2024,1926525,,,,No,Pepsi,3358.363999,"USD 1,975.29",fashion,Canada,10k,26
P5576,@the_real_amy,Twitter,text,1/22/2025,898022,541,646,,,Sony,107.98 INR,687.8035395,food,India,688652,9999
P2549,@techietom,TikTok,reel,8/8/2025,,,1924,,yes,Gogle,"3,871.44 INR","USD 1,336.03",finance,U.S.,,9
P6798,@johndoe,YouTube,video,18/10/2022,,3747,546,,,Adiddas,USD 675.18,$872.33 ,finance,Canada,1387189,40
P1801,@techietom,Instagram,video,11/8/2022,1487784,4897,941,,,,2720.313158,,fashion,United States,10k,
P8879,@travelwithsam,LinkedIn,image,5/2/2022,,,,,,Google,"USD 1,643.51",,travel,UK,10k,3
P5513,@the_real_amy,Twitter,video,2/26/2023,41869,,1708,,,Nkie,"₹2,978",USD 141.06,fashion,U.S.,10k,9999
P2848,@sarah123,LinkedIn,text,7/12/2023,2092,2130,,N/A,Yes,Samsung,"₹3,012",$597.64 ,finance,Australia,500,
P5519,@finance_guru,YouTube,reel,4/27/2022,,2422,,11.4,no,Adiddas,"$2,638.05 ",1206.632137,travel,Australia,1.2M,9999
P8993,@jdoe,Twitter,video,4/25/2025,1909595,,,,no,TATA,"$4,916.28 ",,fitness,India,1.2M,56
P9564,@techietom,LinkedIn,image,12/13/2023,851518,,,0.73,no,Adiddas,"$2,972.20 ",₹235,travel,Canada,500,9999
P8307,@alex,Instagram,text,6-Dec-23,,,1917,3.32,yes,Adiddas,USD 169.51,,food,Australia,10k,
P2481,@alex,Twitter,video,11-Oct-23,,,,11.55,yes,Pepsi,1086.43604,"USD 1,481.41",fashion,U.S.,654724,9999
P5853,@travelwithsam,YouTube,video,6-Apr-25,,,1336,11.37,Yes,Nike,"1,360.17 INR","USD 1,611.79",fashion,U.K.,,9999
P5815,@techietom,YouTube,reel,9/30/2022,762550,1589,,9.32,yes,Netflix,"$1,033.17 ","1,829.39 INR",travel,U.K.,1598599,9999
P1203,@lifestylelina,Twitter,video,4/8/2023,1098413,1011,,,No,Adiddas,"₹4,139","USD 1,335.04",tech,India,10k,22
P7065,@jdoe,LinkedIn,reel,20-Jun-23,46109,2307,,,,,2803.795621,,fashion,Canada,1.2M,
P1871,@sarah123,Twitter,video,15/12/2023,5585,,,N/A,Yes,Pepsi,₹716,"$1,157.92 ",finance,Germany,500,
P5523,@finance_guru,LinkedIn,video,11-May-22,304535,,,8.91,no,Pepsi,"₹4,768",,food,USA,269660,9999
P2960,@lifestylelina,YouTube,text,1/14/2022,,1264,,6.52,No,Adidas,"₹4,932",USD 619.65,travel,Germany,1.2M,9999
P8772,@alex_99,Twitter,image,4/6/2024,1961925,3414,,N/A,Yes,Pepsi,1013.363875,"₹1,979",tech,U.S.,500,
P1334,@the_real_amy,YouTube,text,7/14/2024,,888,1855,4.74,Yes,,"USD 3,550.95",369.13 INR,fashion,U.K.,,
P9162,@lifestylelina,Twitter,text,23/05/2022,19008,4232,,1.52,,Nike,4819.818793,,travel,UK,10k,9999
P6106,@the_real_amy,YouTube,image,6/28/2025,1262126,818,,N/A,no,Samsung,4567.442418,353.86 INR,fitness,Germany,,49
P6543,@jdoe,LinkedIn,reel,7/6/2024,41157,,400,8.89,,Sony,"4,506.14 INR",,fashion,U.K.,,33
P9715,@johndoe,Twitter,image,20-Sep-25,,3800,631,,,Adiddas,982.28 INR,,tech,U.S.,,9999
P6011,@techietom,Instagram,image,10/21/2023,,3988,,,no,Nike,"USD 3,829.44",852.64 INR,food,Australia,,
P9810,@finance_guru,TikTok,image,9/13/2023,,3523,430,2.9,Yes,Netflix,1570.243162,"₹1,143",fitness,USA,10k,
P4375,@alex,YouTube,reel,2/28/2023,1751220,,809,N/A,No,Apple,"₹3,511",,fashion,U.K.,2901592,
P5466,@alex_99,YouTube,text,15-May-24,,1023,1576,,No,TATA,"4,922.79 INR",743.57 INR,tech,United States,10k,9999
P2874,@travelwithsam,Twitter,video,19/09/2025,730527,226,,,no,Nkie,"₹1,427",976.4329829,tech,USA,3986780,9999
P2417,@alex_99,LinkedIn,text,8/11/2022,20456,,396,,,CocaCola,USD 878.47,"1,430.05 INR",travel,UK,500,2
P3338,@techietom,Twitter,video,11-Jun-24,,4424,1189,7.82,Yes,Apple,"$2,371.34 ",,tech,United States,500,9999
P3508,@finance_guru,TikTok,reel,2/15/2023,1855104,3171,620,N/A,yes,Samsung,1623.710489,,fashion,UK,500,
P6202,@jdoe,Instagram,text,14/02/2025,1730369,3976,1751,2.84,,TATA,"1,712.65 INR",,food,India,10k,9999
P2960,@alex,Instagram,image,2/26/2025,30499,939,,7.82,no,Nike,"₹3,112",$643.31 ,fashion,India,500,9999
P8441,@johndoe,YouTube,text,7/27/2025,1733812,3323,234,,yes,TATA,"4,689.19 INR","1,232.10 INR",fitness,Australia,500,13
P9871,@techietom,Instagram,video,3/29/2022,,4213,53,N/A,yes,Gogle,913.05 INR,"USD 1,763.87",fitness,Canada,500,9999
P4128,@johndoe,TikTok,video,21/12/2024,,4653,,,no,Pepsi,"2,134.65 INR",904.62 INR,food,U.K.,10k,38
P3567,@lifestylelina,Twitter,reel,15/04/2022,18199,,,,,Adiddas,"USD 1,905.34",$282.66 ,finance,UK,10k,
P6180,@travelwithsam,Twitter,text,17/08/2024,807173,,1803,14.15,no,Samsung,"3,485.15 INR",344.68158,fashion,India,10k,
P8783,@lifestylelina,YouTube,text,30-Jun-25,1079114,739,1401,11.83,Yes,CocaCola,$156.26 ,USD 179.89,fashion,India,,
P3402,@sarah123,LinkedIn,reel,30/07/2023,1562099,4214,,N/A,,Samsung,₹841,,tech,Canada,4533188,9999
P7061,@finance_guru,LinkedIn,reel,6-Mar-25,11867,3866,1525,,Yes,Sony,"₹1,928","USD 1,172.35",food,United States,1.2M,59
P9411,@alex_99,LinkedIn,reel,13-Dec-22,48861,1697,,10.19,,Nike,₹599,$641.40 ,travel,Australia,1.2M,53
P1174,@jdoe,Instagram,image,11/13/2023,927424,4025,,4.85,no,Nkie,₹307,526.23 INR,travel,UK,10k,9999
P5285,@lifestylelina,TikTok,reel,2/12/2023,20093,,,,no,Adiddas,"$1,931.08 ",540.57 INR,travel,Germany,1.2M,9999
P3523,@techietom,Instagram,video,2/6/2022,20936,,,,Yes,Gogle,"$4,597.94 ",1826.683392,tech,United States,1.2M,25
P2329,@lifestylelina,Twitter,image,26/04/2022,28151,3285,1082,0.24,Yes,Gogle,"USD 3,695.69","₹1,235",finance,U.K.,10k,9999
P8250,@the_real_amy,Twitter,video,18-Aug-24,24770,488,156,N/A,no,Nkie,"$1,203.72 ",773.8018978,fashion,India,,34
P7754,@the_real_amy,Instagram,video,11/29/2022,1201004,1102,1147,2.72,yes,Samsung,1353.144895,$378.69 ,fitness,India,,
P1989,@techietom,TikTok,image,5/7/2022,1260793,,630,,No,Gogle,3690.443614,,fitness,UK,500,
P9187,@lifestylelina,LinkedIn,text,12-Jul-24,,4529,,N/A,yes,TATA,"USD 3,388.78","USD 1,832.67",fitness,U.S.,500,
P6189,@jdoe,Twitter,video,2/29/2024,,,361,3.5,No,Sony,USD 261.36,"USD 1,759.95",food,Australia,309117,59
P1355,@travelwithsam,YouTube,reel,3-Nov-22,1639410,460,,,no,Nike,"₹3,967",,fashion,U.S.,1.2M,47
P8810,@finance_guru,YouTube,text,8/6/2022,,1994,,N/A,Yes,,"₹1,424","1,447.46 INR",food,Australia,1.2M,9999
P7117,@lifestylelina,TikTok,video,20-Dec-24,,1723,1592,,Yes,TATA,"4,027.93 INR","₹1,914",travel,Canada,1.2M,9999
P4750,@the_real_amy,Twitter,text,3/2/2023,,,1905,,yes,Netflix,"₹2,114","USD 1,376.56",fitness,UK,1.2M,9999
P7382,@lifestylelina,TikTok,reel,19-May-25,1261576,2295,1589,,no,Netflix,"USD 4,458.26",₹191,finance,U.S.,3878309,
P4277,@johndoe,LinkedIn,text,19-Sep-24,,2783,,12.73,yes,Gogle,"₹2,395",654.4287556,food,United States,,9999
P7904,@johndoe,Instagram,video,8/30/2023,1495285,2349,,N/A,No,CocaCola,4429.619872,564.91 INR,food,UK,3999953,9999
P6288,@alex_99,TikTok,reel,7/8/2023,,,519,,,Nkie,2798.558594,USD 628.17,food,India,,45
P3160,@alex,YouTube,text,10/26/2023,27882,3232,,,Yes,TATA,751.68 INR,"USD 1,257.78",food,U.K.,,11
P2018,@finance_guru,TikTok,text,5/23/2022,26956,1546,862,N/A,no,Apple,₹859,,travel,U.K.,500,9999
P1691,@techietom,YouTube,image,18/04/2022,,,1890,8.27,,Nike,"4,081.10 INR",,travel,India,500,48
P4421,@johndoe,Twitter,image,24/03/2022,30527,2493,1016,,no,,"1,968.25 INR",,travel,USA,,11
P3619,@johndoe,YouTube,text,29-Jun-23,1998769,,885,5.31,,Nike,"USD 2,928.84","1,658.07 INR",fashion,Germany,,
P5892,@johndoe,YouTube,reel,7/8/2022,592402,,,,Yes,Apple,"USD 1,993.53",891.0868854,food,United States,10k,9999
P7366,@johndoe,Instagram,video,15/11/2023,900554,,,N/A,No,Nike,3149.282286,"₹1,687",finance,UK,500,9999
P8291,@sarah123,LinkedIn,image,23-Jan-22,,,361,,Yes,Nike,"USD 2,826.11","₹1,334",tech,U.S.,1450491,
P4353,@travelwithsam,Instagram,image,11/9/2023,1945219,4590,1629,0.9,Yes,Gogle,"3,246.57 INR",USD 745.64,food,UK,1.2M,
P7513,@alex_99,TikTok,reel,10/5/2022,988403,3671,,2.7,,Nkie,₹476,1772.880011,travel,USA,10k,29
P8339,@travelwithsam,TikTok,image,11/7/2023,41045,4232,,,yes,Google,"$2,091.50 ",$88.07 ,travel,Australia,10k,9999
P3387,@alex,Instagram,video,4-Feb-24,381854,2218,,N/A,no,Sony,"₹2,468","USD 1,485.05",travel,U.K.,,9999
P6876,@sarah123,LinkedIn,image,18-May-25,1585255,,,,no,Pepsi,"USD 1,891.94",295.27 INR,fitness,Canada,10k,
P1687,@finance_guru,YouTube,image,5/8/2024,,3947,1676,N/A,no,Adiddas,USD 768.00,"₹1,664",finance,India,,9999
P2743,@techietom,TikTok,reel,25-Mar-23,2787,1461,,N/A,no,Netflix,"₹4,714","1,575.45 INR",tech,U.K.,500,9999
P1265,@johndoe,TikTok,text,3/5/2023,207096,,326,12.53,no,Gogle,3595.199338,$990.41 ,fitness,India,10k,3
P5977,@alex,Twitter,text,12/4/2023,,628,1629,N/A,,Nkie,USD 403.11,USD 237.91,fitness,USA,1.2M,35
P7225,@travelwithsam,Twitter,image,15-May-24,226310,,1881,10.22,,Gogle,"USD 2,524.97",,fitness,Canada,500,18
P3103,@alex,Twitter,reel,3/20/2023,,4956,,3.86,yes,Pepsi,$460.68 ,"₹1,498",finance,USA,4968014,18
P1652,@lifestylelina,LinkedIn,reel,12/23/2022,1828665,3699,,1.13,,Nkie,2342.74089,"$1,849.96 ",travel,U.S.,1.2M,59
P6571,@jdoe,YouTube,reel,31-Mar-22,1627912,,,1.73,No,Adidas,"$4,844.40 ",,food,USA,10k,29
P7034,@lifestylelina,LinkedIn,text,5/30/2024,,4746,,12.15,no,Sony,₹553,,finance,USA,,9999
P2415,@techietom,TikTok,video,10/9/2022,22626,,,,no,Sony,"2,808.54 INR",,tech,U.K.,1784506,47
P7401,@lifestylelina,Twitter,video,19/02/2023,42998,4647,,N/A,Yes,Netflix,"USD 1,897.92","₹1,942",finance,U.S.,1.2M,23
P4508,@alex,TikTok,video,1/22/2023,,1422,753,N/A,no,Adiddas,1366.143215,,fashion,India,500,
P8075,@alex_99,LinkedIn,text,7-Apr-23,27794,,1581,2.28,no,Google,"₹4,296",135.988034,tech,United States,500,46
P9540,@alex,YouTube,reel,16/08/2025,,,420,N/A,,TATA,"4,657.36 INR","₹1,673",fitness,Australia,10k,9999
P9379,@jdoe,TikTok,text,14-Sep-23,,3354,,,no,CocaCola,$378.35 ,"$1,554.10 ",travel,Canada,1.2M,
P4133,@finance_guru,TikTok,video,4-Oct-23,,2583,,N/A,yes,Adiddas,"USD 2,473.89","$1,232.73 ",travel,UK,10k,9999
P3841,@sarah123,TikTok,text,2/23/2023,,3252,,,yes,,1428.684572,1318.222257,fashion,India,,9999
P2180,@alex_99,Twitter,reel,5-Jan-25,1055230,,180,N/A,yes,Nkie,"₹4,160","USD 1,619.15",fashion,Australia,10k,
P9020,@jdoe,TikTok,video,6/29/2023,32252,,,0.15,no,TATA,"USD 4,069.36",909.5211317,finance,Germany,500,9999
P1654,@lifestylelina,Instagram,text,9/18/2022,42633,,,5.86,,Apple,$741.65 ,"$1,602.60 ",tech,UK,500,47
P6189,@lifestylelina,LinkedIn,video,11/7/2022,10179,4939,1061,N/A,yes,Netflix,"USD 3,611.88",460.9766635,finance,UK,,9999
P3843,@johndoe,Instagram,video,5/11/2023,19624,,1849,8.17,no,Google,"$4,774.64 ","USD 1,228.26",food,U.S.,,30
P1377,@johndoe,Instagram,reel,11/4/2022,,1135,1434,,no,Nkie,2204.206747,₹892,tech,Canada,,
P6148,@techietom,YouTube,reel,12/11/2022,,3811,,N/A,Yes,Samsung,"$1,744.33 ","1,231.28 INR",finance,U.K.,10k,22
P1335,@sarah123,Instagram,reel,16-Mar-25,,,752,10.75,Yes,Nkie,"1,928.25 INR",1372.984349,fashion,Australia,1.2M,
P4745,@finance_guru,YouTube,video,3/16/2022,,,,,,Adiddas,"USD 1,773.74","1,994.20 INR",fashion,India,1.2M,9
P2094,@alex_99,YouTube,video,18-Apr-24,415018,3551,9,N/A,No,CocaCola,$297.82 ,₹510,travel,Canada,10k,9999
P7044,@johndoe,Instagram,text,1/2/2023,22063,152,1658,,Yes,Gogle,"₹4,713","₹1,615",finance,U.S.,500,9999
P7016,@the_real_amy,Twitter,reel,16/11/2022,38078,2610,1827,,Yes,Samsung,"USD 4,284.27",41.43591972,tech,United States,10k,9999
P7471,@lifestylelina,Instagram,image,8/12/2023,,,1221,N/A,No,Adidas,₹594,,finance,U.S.,,
P7021,@techietom,LinkedIn,reel,9/16/2022,637977,,,N/A,,Samsung,1801.980656,"1,675.26 INR",travel,Canada,10k,57
P5005,@jdoe,YouTube,reel,24/04/2025,36432,,,,No,Gogle,168.19 INR,,tech,Canada,1.2M,
P7333,@the_real_amy,Instagram,text,2/6/2024,1363,2292,,,Yes,Samsung,"2,358.43 INR",₹409,food,India,1.2M,
P1981,@travelwithsam,YouTube,image,27/07/2022,18287,,,N/A,No,Netflix,"2,411.69 INR",,travel,UK,,
P9978,@alex,Instagram,reel,9/25/2024,729698,1497,,,Yes,TATA,1703.502608,"USD 1,243.55",travel,Germany,,32
P5962,@lifestylelina,YouTube,text,18/03/2024,1483875,368,850,,no,TATA,"1,684.25 INR","₹1,270",fashion,U.S.,3957278,52
P3713,@alex,Instagram,text,9/15/2024,36258,4173,,,Yes,Adiddas,"₹4,007","₹1,136",tech,United States,10k,
P5570,@finance_guru,LinkedIn,text,14/12/2024,4769,4854,,,yes,Adiddas,"USD 3,103.15","USD 1,911.34",finance,Germany,,9999
P8607,@lifestylelina,LinkedIn,image,31/10/2022,19356,4997,888,,yes,Gogle,1674.360442,"1,945.52 INR",tech,UK,10k,49
P3523,@the_real_amy,LinkedIn,text,4/27/2022,38055,,,,Yes,,"USD 2,854.54",,fashion,Australia,500,
P6359,@travelwithsam,YouTube,text,14/05/2023,,4986,,14.07,No,Adidas,"1,574.64 INR",983.72 INR,finance,Canada,1.2M,25
P2433,@lifestylelina,Instagram,video,20-Aug-23,,451,427,N/A,Yes,Samsung,92.02482285,"₹1,793",tech,Australia,1.2M,9999
P3271,@alex,Twitter,text,6/14/2025,19477,,,N/A,yes,Apple,$457.61 ,"₹1,643",fashion,Australia,,
P7571,@alex_99,TikTok,reel,5-Jan-24,,,1649,N/A,no,Nkie,"2,598.71 INR","$1,378.06 ",food,United States,1.2M,9999
P6451,@travelwithsam,LinkedIn,reel,16/09/2022,21074,,,,Yes,Samsung,₹786,,tech,U.S.,3031355,
P5131,@sarah123,Instagram,video,12/8/2023,1235627,3197,,6.59,no,Samsung,4652.872687,₹605,food,U.K.,584510,5
P3427,@travelwithsam,TikTok,text,5/1/2024,32026,,,,No,Nike,"USD 3,929.44","1,631.56 INR",fitness,United States,500,
P9209,@alex,TikTok,text,11/22/2023,10808,887,,14.36,,Gogle,"3,617.88 INR",,tech,U.K.,1658388,
P1729,@johndoe,LinkedIn,reel,25-Apr-25,16402,1473,,N/A,Yes,Adidas,"USD 3,733.06",1779.172741,finance,India,,
P1634,@jdoe,YouTube,video,9-Jul-24,,3765,,8.88,,Adiddas,"2,398.86 INR",1828.210412,finance,U.K.,1.2M,9999
P1838,@johndoe,Twitter,reel,3-Feb-22,1668146,,,N/A,yes,Apple,"₹1,185",898.50 INR,tech,USA,,9999
P2629,@finance_guru,YouTube,image,5/11/2023,1724777,4456,,11.72,no,,"4,631.86 INR",657.1747687,fitness,USA,500,29
P4924,@the_real_amy,Instagram,image,6/6/2022,810672,,517,N/A,,CocaCola,"₹1,323",₹408,travel,UK,3907629,5
P5100,@alex_99,Instagram,text,12/28/2022,,1988,1105,,Yes,Gogle,651.123265,244.1950214,travel,U.K.,10k,9999
P4115,@alex,TikTok,reel,8/1/2022,1529210,3275,1606,,no,Pepsi,843.6821523,,fitness,USA,10k,3
P1280,@lifestylelina,TikTok,reel,1/21/2023,909057,,1537,N/A,Yes,Nike,"1,172.42 INR",USD 915.71,fitness,India,,
P6582,@sarah123,LinkedIn,video,8/27/2024,1498949,,,11.27,Yes,Netflix,"4,849.44 INR",,tech,Germany,,9999
P7750,@alex_99,Instagram,text,17/02/2024,1767740,1518,,N/A,No,,"USD 4,119.71",,tech,UK,1.2M,
P2559,@alex_99,TikTok,video,12/11/2024,1868555,,595,N/A,Yes,Nkie,"$1,534.11 ",,travel,United States,1.2M,47
P1667,@jdoe,Instagram,text,5-Feb-25,,,917,2.82,,TATA,"$2,932.03 ",553.0297952,finance,Germany,737590,
P5056,@jdoe,Instagram,reel,1/14/2025,,3849,,4.11,yes,Gogle,$727.61 ,"$1,176.61 ",food,Australia,1.2M,48
P4072,@alex_99,YouTube,video,4/15/2024,,4195,1082,N/A,,Nkie,"$3,518.45 ",₹34,fitness,United States,,
P9153,@finance_guru,LinkedIn,text,5/26/2023,1188963,1088,594,N/A,yes,TATA,"₹3,351",₹585,food,Canada,500,
P2845,@alex,Instagram,image,19/03/2024,15438,,946,N/A,Yes,Google,₹685,"₹1,160",fashion,India,10k,
P7376,@lifestylelina,TikTok,text,27/06/2024,47994,1813,867,12.47,,Adidas,"USD 2,096.11",$288.77 ,travel,Canada,10k,25
P2809,@sarah123,YouTube,reel,9-Dec-24,41243,2928,,,Yes,Gogle,"USD 2,215.38",,food,USA,10k,
P5417,@jdoe,TikTok,reel,16-Feb-23,17200,,,2.74,No,,2392.508134,,food,UK,500,
P7614,@the_real_amy,YouTube,text,22-Jul-22,,4713,,13.58,yes,CocaCola,"3,915.99 INR",1972.986235,finance,U.S.,,
P1023,@alex,Twitter,image,11/2/2023,8367,4937,369,,No,Nike,4058.065264,1148.827341,fashion,Germany,,
P1750,@finance_guru,Twitter,reel,3/7/2025,12977,1779,1530,N/A,no,Apple,"USD 3,832.60",₹544,fitness,U.K.,10k,
P2189,@sarah123,Instagram,image,2/24/2023,,,1628,,no,Google,1176.509526,,tech,United States,500,9999
P2946,@alex_99,LinkedIn,reel,3/5/2023,823858,,1808,3.39,yes,Apple,"$1,131.43 ",,tech,Canada,1.2M,57
P6717,@alex_99,TikTok,video,24-Mar-25,,4017,211,,,Apple,"$2,728.32 ",₹979,food,U.S.,3864544,
P8550,@sarah123,YouTube,video,5/3/2023,,2804,150,N/A,No,Nkie,"USD 2,879.94",,fashion,USA,10k,
P7136,@alex,Twitter,video,8/28/2024,1514718,,1389,9.32,Yes,Nkie,₹633,"USD 1,513.18",fitness,United States,4180766,48
P4532,@alex,LinkedIn,text,16/07/2024,212935,2250,,1.72,,,"₹1,098",₹869,travel,Germany,,9999
P9741,@finance_guru,Twitter,image,9/17/2022,,1551,,,Yes,Sony,"$3,051.09 ",,travel,Germany,10k,9999
P2369,@alex_99,LinkedIn,video,4/14/2022,953329,,,N/A,No,Gogle,"₹3,577",,fashion,India,10k,9999
P2170,@sarah123,YouTube,image,26/11/2024,536542,3757,,N/A,No,Gogle,₹724,,food,United States,,
P2353,@travelwithsam,Instagram,image,23/10/2023,1624314,3821,,N/A,Yes,Adiddas,"USD 1,417.74",,tech,USA,,46
P3609,@johndoe,YouTube,image,29-Oct-24,,2556,,N/A,no,Pepsi,"$3,255.36 ",1496.943488,tech,U.K.,1.2M,
P1723,@alex_99,LinkedIn,reel,3/24/2022,1383440,4027,,N/A,no,Pepsi,"$4,555.76 ",,travel,USA,500,37
P3445,@lifestylelina,LinkedIn,reel,2/13/2024,21128,4663,,,No,Netflix,"USD 1,759.49",,fitness,UK,10k,
P8537,@jdoe,Instagram,video,5/8/2023,731525,2041,,5.61,no,Nike,"₹1,863",$750.65 ,finance,Australia,,9999
P8760,@lifestylelina,Instagram,text,5-Jul-25,,1358,91,1.97,Yes,Netflix,"$1,375.66 ","USD 1,730.50",finance,Germany,10k,9999
P4976,@finance_guru,Twitter,text,14-Apr-24,10751,3769,,10.8,No,Nkie,"$2,665.19 ",$484.45 ,fashion,UK,10k,22
P4057,@travelwithsam,Instagram,video,28-Dec-23,1845030,3644,,N/A,no,CocaCola,"$2,182.90 ","$1,556.59 ",food,Canada,1.2M,24
P9207,@travelwithsam,TikTok,image,4/8/2023,8003,,,8.2,,Netflix,"$1,504.47 ",USD 939.66,food,UK,1.2M,3
P5222,@techietom,Instagram,video,4-Mar-23,13261,,,10.91,No,Google,"$2,355.13 ",USD 679.86,fitness,UK,10k,9999
P2497,@lifestylelina,Twitter,image,27/05/2025,,924,,10.95,Yes,Sony,"$4,039.44 ",,finance,Germany,10k,9999
P9592,@johndoe,LinkedIn,reel,7/15/2022,,2668,302,,yes,Sony,"$4,997.25 ","$1,709.63 ",tech,Germany,,
P5647,@alex,LinkedIn,text,8/25/2024,12356,195,139,12.32,no,Google,"USD 2,951.15",₹224,finance,USA,1.2M,9999
P7504,@lifestylelina,TikTok,text,11-Aug-22,32828,,51,N/A,Yes,Gogle,"USD 1,107.82",$691.59 ,tech,U.S.,10k,45
P5180,@techietom,Instagram,text,11/23/2023,,,566,,yes,Sony,"₹1,014",1213.136667,fashion,India,2451479,46
P3110,@alex,Twitter,image,11/29/2024,1229833,,806,,no,Adidas,"$4,706.31 ","USD 1,260.96",fashion,Canada,1072484,9999
P4581,@travelwithsam,Instagram,image,19/10/2023,39740,1029,1010,13.13,no,Samsung,"₹2,625",795.6606281,tech,Canada,3205728,35
P5980,@jdoe,LinkedIn,text,8/18/2023,,,260,N/A,No,TATA,"2,773.94 INR",970.77 INR,food,United States,4980637,23
P1295,@techietom,YouTube,image,4/20/2022,10704,,725,5.2,yes,,2410.590068,"1,057.22 INR",tech,India,1.2M,
P8474,@lifestylelina,YouTube,reel,7/2/2025,27886,,652,,,Gogle,"$2,891.73 ",USD 906.22,finance,Canada,1.2M,9999
P4654,@alex_99,Instagram,video,25/12/2022,1782678,,596,,,CocaCola,2917.433931,$660.71 ,travel,Germany,2745304,6
P4537,@jdoe,Instagram,image,8/7/2025,14955,,,8.5,no,Gogle,"$2,068.70 ",945.96 INR,fitness,Australia,10k,9999
