post_id,username,platform,post_type,post_date,likes,comments,shares,engagement_rate,sponsorship,brand_name,revenue_generated,ad_spent,category,region,follower_count,campaign_duration_days
P8728,@lifestylelina,Twitter,image,2022-08-10,365972.0,None,703.0,2.6,Yes,Pepsi,4945.98,13.863841298467088,fashion,Usa,500.0,9999.0
P5104,@sarah123,Instagram,video,2024-06-14,None,1800.0,1367.0,None,Yes,Samsung,43.74323715058612,1677.3,finance,India,500.0,9999.0
P1091,@alex_99,Twitter,video,2024-06-24,1541296.0,None,None,None,Yes,Samsung,4284.09,427.5599214,fashion,Uk,None,39.0
P2021,@lifestylelina,YouTube,image,2024-09-05,1825322.0,None,None,None,No,Adidas,4380.937315,76.39,finance,Usa,4902944.0,None
P9216,@sarah123,TikTok,reel,2025-09-29,44199.0,None,1355.0,None,No,Nike,132.54,338.4270952,fitness,Germany,4386224.0,53.0
P2444,@the_real_amy,TikTok,text,2024-12-08,1351772.0,None,1952.0,2.67,Yes,Pepsi,15.937781785392245,818.5,travel,Germany,None,None
P1873,@alex_99,TikTok,text,2025-08-08,15812.0,4954.0,173.0,None,No,Apple,3151.79,17.77502254283138,fitness,Australia,10000.0,None
P6957,@travelwithsam,TikTok,text,2022-09-07,234832.0,None,849.0,None,No,Nike,18.169522091974752,6.15419296663661,fashion,Uk,1200000.0,9999.0
P8662,@sarah123,TikTok,text,2022-07-05,313981.0,None,638.0,None,None,Pepsi,1959.119423,22.402051397655544,travel,India,1200000.0,18.0
P2641,@jdoe,Instagram,video,2024-05-13,32402.0,2459.0,935.0,None,Yes,Adidas,2954.76,1316.61,travel,Uk,1200000.0,None
P7572,@the_real_amy,Twitter,text,2024-02-04,None,None,40.0,7.06,No,Sony,42.522768259693414,912.8913521,fitness,Canada,500.0,9999.0
P6067,@jdoe,LinkedIn,video,2022-09-24,37822.0,4200.0,201.0,None,None,Google,53.78956266907124,3.6970243462578902,travel,Germany,2542517.0,51.0
P3610,@the_real_amy,YouTube,video,2022-11-12,None,None,None,2.56,Yes,Adidas,37.30838593327322,602.56,fashion,India,857126.0,None
P7452,@sarah123,YouTube,reel,2023-11-01,40312.0,None,None,None,No,Google,37.85798016230839,1526.11,food,Uk,500.0,9999.0
P4769,@techietom,TikTok,image,2025-04-06,11777.0,None,None,None,None,Pepsi,183.1365354,None,fashion,Uk,4419409.0,9999.0
P9476,@the_real_amy,Twitter,reel,2023-01-03,None,4093.0,267.0,None,Yes,Nike,5.744026149684401,851.42,travel,Australia,500.0,9999.0
P5963,@alex_99,LinkedIn,image,2024-09-22,None,1998.0,None,10.32,No,Adidas,37.15678539224527,24.45,fashion,Germany,500.0,31.0
P4237,@travelwithsam,LinkedIn,video,2022-01-15,None,1431.0,None,None,Yes,Adidas,3574.51621,2.513525698827773,food,Canada,None,None
P6847,@techietom,TikTok,text,2022-02-18,572501.0,None,None,None,Yes,Adidas,2.7866321009918846,100.1470221,fitness,Uk,10000.0,None
P6658,@travelwithsam,YouTube,video,2022-10-24,24950.0,None,None,4.54,Yes,Netflix,2999.11,11.976330027051397,fashion,Usa,500.0,None
P5208,@finance_guru,LinkedIn,reel,2024-03-31,773218.0,2242.0,None,None,Yes,Pepsi,21.359332732191163,1447.62,food,Usa,10000.0,9999.0
P1749,@alex_99,LinkedIn,text,2023-01-16,None,359.0,1098.0,None,No,Google,3097.128284,487.5,travel,Australia,None,9999.0
P5715,@lifestylelina,TikTok,image,2023-10-27,None,1141.0,None,None,No,Google,12.120378719567178,6.194093778178539,finance,Usa,1701743.0,9999.0
P2287,@lifestylelina,Twitter,video,2024-03-09,None,None,None,None,None,Google,4652.87,7.2057033363390435,fashion,Australia,500.0,7.0
P9040,@finance_guru,YouTube,reel,2024-04-30,1581124.0,None,832.0,None,Yes,Tata,1877.5,10.178088367899008,tech,Usa,1200000.0,9999.0
P6233,@johndoe,YouTube,text,2023-03-22,None,3273.0,None,9.15,No,Netflix,5.973850315599639,221.27,fashion,Canada,None,None
P7850,@sarah123,YouTube,text,2024-08-08,1916030.0,3546.0,None,None,Yes,Cocacola,22.444319206492334,10.457957619477007,fashion,Canada,1227646.0,None
P7378,@travelwithsam,TikTok,reel,2022-07-06,None,575.0,324.0,9.32,None,Samsung,3068.045015,13.516005410279533,tech,India,4706407.0,9999.0
P8268,@techietom,YouTube,video,2025-03-28,1767904.0,1054.0,1411.0,None,Yes,Apple,49.368800721370604,16.073038773669975,travel,Uk,500.0,24.0
P9803,@johndoe,Instagram,reel,2024-02-29,33210.0,None,1795.0,None,None,Adidas,49.22227231740307,1444.09,tech,Canada,500.0,None
P2831,@alex_99,Twitter,reel,2022-12-09,1830353.0,2309.0,None,None,No,None,3.899233543733093,1450.3,travel,Germany,10000.0,None
P5225,@the_real_amy,Twitter,text,2023-08-28,None,None,None,2.22,Yes,Google,44.950405770964835,660.05,food,India,1200000.0,None
P5789,@lifestylelina,YouTube,text,2022-11-13,None,2416.0,796.0,None,No,Sony,178.41,1427.61,fitness,Uk,10000.0,9999.0
P6149,@travelwithsam,LinkedIn,video,2023-12-06,None,3807.0,1007.0,None,No,Adidas,1549.635008,None,travel,Germany,None,9999.0
P9172,@techietom,YouTube,video,2023-07-24,None,None,None,None,No,Google,27.458972046889087,28.47,travel,Uk,10000.0,None
P5062,@finance_guru,TikTok,image,2022-04-25,760858.0,2390.0,946.0,None,None,Netflix,37.62409828674482,1904.056539,tech,Germany,None,9999.0
P8819,@johndoe,YouTube,text,2022-05-05,None,3180.0,1586.0,None,None,Samsung,2307.53,531.53,tech,Usa,10000.0,21.0
P2827,@finance_guru,LinkedIn,text,2025-11-03,43949.0,1556.0,None,11.87,No,Tata,1022.31,952.07,finance,India,None,None
P9242,@finance_guru,Twitter,text,2024-12-25,971808.0,1627.0,None,None,Yes,Cocacola,3785.073238,1262.26,finance,Germany,1200000.0,None
P9824,@jdoe,YouTube,text,2022-07-13,1207054.0,None,995.0,14.66,No,Google,2463.52,11.486699729486023,fashion,Usa,1200000.0,9999.0
P3574,@the_real_amy,LinkedIn,video,2024-03-22,19554.0,2151.0,1237.0,None,No,Pepsi,1561.649903,1369.49264,fashion,Usa,10000.0,9999.0
P7447,@sarah123,YouTube,text,2024-07-10,184754.0,None,None,None,Yes,Pepsi,1182.18,1712.48,travel,Uk,500.0,9999.0
P7265,@travelwithsam,YouTube,text,2024-04-02,1307.0,None,612.0,None,Yes,None,36.59828674481515,1534.1,fitness,India,1200000.0,None
P5589,@sarah123,TikTok,reel,2022-05-04,794335.0,3162.0,1140.0,None,None,Nike,4289.2,None,fashion,Australia,500.0,47.0
P2441,@lifestylelina,YouTube,video,2022-11-05,1748885.0,None,1781.0,None,No,Pepsi,1746.325055,1847.21,food,Usa,None,28.0
P4260,@finance_guru,Twitter,reel,2023-12-04,7684.0,None,None,None,Yes,Samsung,39.03291253381425,136.01,travel,India,1200000.0,None
P5630,@jdoe,TikTok,image,2024-10-29,None,882.0,146.0,None,No,Tata,24.40588367899008,1663.35,finance,Usa,None,None
P3493,@lifestylelina,Instagram,image,2024-06-01,None,4959.0,581.0,None,No,Tata,3913.911642,None,finance,Australia,500.0,None
P4651,@sarah123,LinkedIn,video,2023-10-23,40697.0,1610.0,None,None,Yes,Nike,41.820559062218216,802.93,tech,Canada,10000.0,None
P1646,@lifestylelina,YouTube,video,2022-07-26,1431598.0,None,None,9.84,Yes,Google,3861.142749,1786.487071,fashion,Usa,None,9999.0
P4417,@the_real_amy,YouTube,reel,2022-10-09,660881.0,None,1714.0,None,No,Nike,52.366997294860234,326.58,fashion,Uk,1162689.0,None
P6191,@travelwithsam,LinkedIn,video,2022-04-09,28753.0,None,None,6.05,No,Apple,3866.369494,2.096483318304779,finance,Germany,None,None
P2069,@travelwithsam,Instagram,reel,2022-07-24,41862.0,3119.0,510.0,None,No,Adidas,2415.995823,None,food,Usa,1200000.0,None
P3551,@travelwithsam,TikTok,video,2025-02-03,894448.0,None,880.0,15.0,No,Samsung,36.85347159603246,31.7,fitness,Usa,10000.0,9999.0
P9151,@the_real_amy,YouTube,video,2024-01-18,1713374.0,None,836.0,1.01,No,Netflix,4338.41,9.355275022542832,food,Usa,10000.0,47.0
P1244,@johndoe,YouTube,reel,2025-05-10,None,None,None,None,None,Nike,3128.47,7.474752028854824,tech,Canada,10000.0,32.0
P9847,@sarah123,YouTube,reel,2023-06-11,36188.0,4778.0,None,14.82,No,Cocacola,54.61248872858432,1712.280853,food,Usa,1200000.0,9999.0
P5106,@sarah123,Instagram,text,2025-06-13,1044447.0,4221.0,None,None,No,Nike,11.519386834986474,18.158250676284943,fashion,Usa,10000.0,56.0
P1234,@the_real_amy,TikTok,image,2024-02-28,1926525.0,None,None,None,No,Pepsi,3358.363999,1975.29,fashion,Canada,10000.0,26.0
P5576,@the_real_amy,Twitter,text,2025-01-22,898022.0,541.0,646.0,None,None,Sony,1.217087466185753,687.8035395,food,India,688652.0,9999.0
P2549,@techietom,TikTok,reel,2025-08-08,None,None,1924.0,None,Yes,Google,43.63660955816051,1336.03,finance,Usa,None,9.0
P6798,@johndoe,YouTube,video,2022-10-18,None,3747.0,546.0,None,None,Adidas,675.18,872.33,finance,Canada,1387189.0,40.0
P1801,@techietom,Instagram,video,2022-08-11,1487784.0,4897.0,941.0,None,None,None,2720.313158,None,fashion,Usa,10000.0,None
P8879,@travelwithsam,LinkedIn,image,2022-02-05,None,None,None,None,None,Google,1643.51,None,travel,Uk,10000.0,3.0
P5513,@the_real_amy,Twitter,video,2023-02-26,41869.0,None,1708.0,None,None,Nike,33.56627592425609,141.06,fashion,Usa,10000.0,9999.0
P2848,@sarah123,LinkedIn,text,2023-12-07,2092.0,2130.0,None,None,Yes,Samsung,33.949504057709646,597.64,finance,Australia,500.0,None
P5519,@finance_guru,YouTube,reel,2022-04-27,None,2422.0,None,11.4,No,Adidas,2638.05,1206.632137,travel,Australia,1200000.0,9999.0
P8993,@jdoe,Twitter,video,2025-04-25,1909595.0,None,None,None,No,Tata,4916.28,None,fitness,India,1200000.0,56.0
P9564,@techietom,LinkedIn,image,2023-12-13,851518.0,None,None,0.73,No,Adidas,2972.2,2.6487826871055007,travel,Canada,500.0,9999.0
P8307,@alex,Instagram,text,2023-12-06,None,None,1917.0,3.32,Yes,Adidas,169.51,None,food,Australia,10000.0,None
P2481,@alex,Twitter,video,2023-10-11,None,None,None,11.55,Yes,Pepsi,1086.43604,1481.41,fashion,Usa,654724.0,9999.0
P5853,@travelwithsam,YouTube,video,2025-04-06,None,None,1336.0,11.37,Yes,Nike,15.33104147880974,1611.79,fashion,Uk,None,9999.0
P5815,@techietom,YouTube,reel,2022-09-30,762550.0,1589.0,None,9.32,Yes,Netflix,1033.17,20.61981514878269,travel,Uk,1598599.0,9999.0
P1203,@lifestylelina,Twitter,video,2023-08-04,1098413.0,1011.0,None,None,No,Adidas,46.652389540126244,1335.04,tech,India,10000.0,22.0
P7065,@jdoe,LinkedIn,reel,2023-06-20,46109.0,2307.0,None,None,None,None,2803.795621,None,fashion,Canada,1200000.0,None
P1871,@sarah123,Twitter,video,2023-12-15,5585.0,None,None,None,Yes,Pepsi,8.070333633904418,1157.92,finance,Germany,500.0,None
P5523,@finance_guru,LinkedIn,video,2022-05-11,304535.0,None,None,8.91,No,Pepsi,53.74211000901713,None,food,Usa,269660.0,9999.0
P2960,@lifestylelina,YouTube,text,2022-01-14,None,1264.0,None,6.52,No,Adidas,55.59062218214608,619.65,travel,Germany,1200000.0,9999.0
P8772,@alex_99,Twitter,image,2024-06-04,1961925.0,3414.0,None,None,Yes,Pepsi,1013.363875,22.306131650135256,tech,Usa,500.0,None
P1334,@the_real_amy,YouTube,text,2024-07-14,None,888.0,1855.0,4.74,Yes,None,3550.95,4.160617673579802,fashion,Uk,None,None
P9162,@lifestylelina,Twitter,text,2022-05-23,19008.0,4232.0,None,1.52,None,Nike,4819.818793,None,travel,Uk,10000.0,9999.0
P6106,@the_real_amy,YouTube,image,2025-06-28,1262126.0,818.0,None,None,No,Samsung,4567.442418,3.9885031559963933,fitness,Germany,None,49.0
P6543,@jdoe,LinkedIn,reel,2024-06-07,41157.0,None,400.0,8.89,None,Sony,50.790577096483325,None,fashion,Uk,None,33.0
P9715,@johndoe,Twitter,image,2025-09-20,None,3800.0,631.0,None,None,Adidas,11.071686203787195,None,tech,Usa,None,9999.0
P6011,@techietom,Instagram,image,2023-10-21,None,3988.0,None,None,No,Nike,3829.44,9.610459873760144,food,Australia,None,None
P9810,@finance_guru,TikTok,image,2023-09-13,None,3523.0,430.0,2.9,Yes,Netflix,1570.243162,12.883228133453562,fitness,Usa,10000.0,None
P4375,@alex,YouTube,reel,2023-02-28,1751220.0,None,809.0,None,No,Apple,39.57394048692516,None,fashion,Uk,2901592.0,None
P5466,@alex_99,YouTube,text,2024-05-15,None,1023.0,1576.0,None,No,Tata,55.48681244364292,8.381086564472499,tech,Usa,10000.0,9999.0
P2874,@travelwithsam,Twitter,video,2025-09-19,730527.0,226.0,None,None,No,Nike,16.084310189359783,976.4329829,tech,Usa,3986780.0,9999.0
P2417,@alex_99,LinkedIn,text,2022-11-08,20456.0,None,396.0,None,None,Cocacola,878.47,16.118688007213706,travel,Uk,500.0,2.0
P3508,@finance_guru,TikTok,reel,2023-02-15,1855104.0,3171.0,620.0,None,Yes,Samsung,1623.710489,None,fashion,Uk,500.0,None
P6202,@jdoe,Instagram,text,2025-02-14,1730369.0,3976.0,1751.0,2.84,None,Tata,19.303990081154193,None,food,India,10000.0,9999.0
P8441,@johndoe,YouTube,text,2025-07-27,1733812.0,3323.0,234.0,None,Yes,Tata,52.85380973850315,13.887511271415688,fitness,Australia,500.0,13.0
P9871,@techietom,Instagram,video,2022-03-29,None,4213.0,53.0,None,Yes,Google,10.291366095581605,1763.87,fitness,Canada,500.0,9999.0
P4128,@johndoe,TikTok,video,2024-12-21,None,4653.0,None,None,No,Pepsi,24.060527502254285,10.1963480613165,food,Uk,10000.0,38.0
P3567,@lifestylelina,Twitter,reel,2022-04-15,18199.0,None,None,None,None,Adidas,1905.34,282.66,finance,Uk,10000.0,None
P6180,@travelwithsam,Twitter,text,2024-08-17,807173.0,None,1803.0,14.15,No,Samsung,39.28257439134355,344.68158,fashion,India,10000.0,None
P8783,@lifestylelina,YouTube,text,2025-06-30,1079114.0,739.0,1401.0,11.83,Yes,Cocacola,156.26,179.89,fashion,India,None,None
P3402,@sarah123,LinkedIn,reel,2023-07-30,1562099.0,4214.0,None,None,None,Samsung,9.479260595130748,None,tech,Canada,4533188.0,9999.0
P7061,@finance_guru,LinkedIn,reel,2025-03-06,11867.0,3866.0,1525.0,None,Yes,Sony,21.731289449954915,1172.35,food,Usa,1200000.0,59.0
P9411,@alex_99,LinkedIn,reel,2022-12-13,48861.0,1697.0,None,10.19,None,Nike,6.751577998196574,641.4,travel,Australia,1200000.0,53.0
P1174,@jdoe,Instagram,image,2023-11-13,927424.0,4025.0,None,4.85,No,Nike,3.4603246167718664,5.931357078449054,travel,Uk,10000.0,9999.0
P5285,@lifestylelina,TikTok,reel,2023-12-02,20093.0,None,None,None,No,Adidas,1931.08,6.092989179440939,travel,Germany,1200000.0,9999.0
P3523,@techietom,Instagram,video,2022-06-02,20936.0,None,None,None,Yes,Google,4597.94,1826.683392,tech,Usa,1200000.0,25.0
P2329,@lifestylelina,Twitter,image,2022-04-26,28151.0,3285.0,1082.0,0.24,Yes,Google,3695.69,13.92019837691614,finance,Uk,10000.0,9999.0
P8250,@the_real_amy,Twitter,video,2024-08-18,24770.0,488.0,156.0,None,No,Nike,1203.72,773.8018978,fashion,India,None,34.0
P7754,@the_real_amy,Instagram,video,2022-11-29,1201004.0,1102.0,1147.0,2.72,Yes,Samsung,1353.144895,378.69,fitness,India,None,None
P1989,@techietom,TikTok,image,2022-07-05,1260793.0,None,630.0,None,No,Google,3690.443614,None,fitness,Uk,500.0,None
P9187,@lifestylelina,LinkedIn,text,2024-07-12,None,4529.0,None,None,Yes,Tata,3388.78,1832.67,fitness,Usa,500.0,None
P6189,@jdoe,Twitter,video,2024-02-29,None,None,361.0,3.5,No,Sony,261.36,1759.95,food,Australia,309117.0,59.0
P1355,@travelwithsam,YouTube,reel,2022-11-03,1639410.0,460.0,None,None,No,Nike,44.71370604147881,None,fashion,Usa,1200000.0,47.0
P8810,@finance_guru,YouTube,text,2022-06-08,None,1994.0,None,None,Yes,None,16.05049594229035,16.31492335437331,food,Australia,1200000.0,9999.0
P7117,@lifestylelina,TikTok,video,2024-12-20,None,1723.0,1592.0,None,Yes,Tata,45.400473399458974,21.573489630297566,travel,Canada,1200000.0,9999.0
P4750,@the_real_amy,Twitter,text,2023-02-03,None,None,1905.0,None,Yes,Netflix,23.827772768259695,1376.56,fitness,Uk,1200000.0,9999.0
P7382,@lifestylelina,TikTok,reel,2025-05-19,1261576.0,2295.0,1589.0,None,No,Netflix,4458.26,2.1528403967538323,finance,Usa,3878309.0,None
P4277,@johndoe,LinkedIn,text,2024-09-19,None,2783.0,None,12.73,Yes,Google,26.995040577096482,654.4287556,food,Usa,None,9999.0
P7904,@johndoe,Instagram,video,2023-08-30,1495285.0,2349.0,None,None,No,Cocacola,4429.619872,6.3673354373309285,food,Uk,3999953.0,9999.0
P6288,@alex_99,TikTok,reel,2023-08-07,None,None,519.0,None,None,Nike,2798.558594,628.17,food,India,None,45.0
P3160,@alex,YouTube,text,2023-10-26,27882.0,3232.0,None,None,Yes,Tata,8.472497745716861,1257.78,food,Uk,None,11.0
P2018,@finance_guru,TikTok,text,2022-05-23,26956.0,1546.0,862.0,None,No,Apple,9.68214607754734,None,travel,Uk,500.0,9999.0
P4421,@johndoe,Twitter,image,2022-03-24,30527.0,2493.0,1016.0,None,No,None,22.18496393146979,None,travel,Usa,None,11.0
P3619,@johndoe,YouTube,text,2023-06-29,1998769.0,None,885.0,5.31,None,Nike,2928.84,18.688796212804327,fashion,Germany,None,None
P5892,@johndoe,YouTube,reel,2022-08-07,592402.0,None,None,None,Yes,Apple,1993.53,891.0868854,food,Usa,10000.0,9999.0
P7366,@johndoe,Instagram,video,2023-11-15,900554.0,None,None,None,No,Nike,3149.282286,19.01487826871055,finance,Uk,500.0,9999.0
P8291,@sarah123,LinkedIn,image,2022-01-23,None,None,361.0,None,Yes,Nike,2826.11,15.036068530207395,tech,Usa,1450491.0,None
P4353,@travelwithsam,Instagram,image,2023-09-11,1945219.0,4590.0,1629.0,0.9,Yes,Google,36.593440036068536,745.64,food,Uk,1200000.0,None
P7513,@alex_99,TikTok,reel,2022-05-10,988403.0,3671.0,None,2.7,None,Nike,5.365193868349865,1772.880011,travel,Usa,10000.0,29.0
P8339,@travelwithsam,TikTok,image,2023-07-11,41045.0,4232.0,None,None,Yes,Google,2091.5,88.07,travel,Australia,10000.0,9999.0
P3387,@alex,Instagram,video,2024-02-04,381854.0,2218.0,None,None,No,Sony,27.81785392245266,1485.05,travel,Uk,None,9999.0
P6876,@sarah123,LinkedIn,image,2025-05-18,1585255.0,None,None,None,No,Pepsi,1891.94,3.3281109107303877,fitness,Canada,10000.0,None
P1687,@finance_guru,YouTube,image,2024-08-05,None,3947.0,1676.0,None,No,Adidas,768.0,18.755635707844906,finance,India,None,9999.0
P2743,@techietom,TikTok,reel,2023-03-25,2787.0,1461.0,None,None,No,Netflix,53.13345356176736,17.757551848512175,tech,Uk,500.0,9999.0
P1265,@johndoe,TikTok,text,2023-05-03,207096.0,None,326.0,12.53,No,Google,3595.199338,990.41,fitness,India,10000.0,3.0
P5977,@alex,Twitter,text,2023-04-12,None,628.0,1629.0,None,None,Nike,403.11,237.91,fitness,Usa,1200000.0,35.0
P7225,@travelwithsam,Twitter,image,2024-05-15,226310.0,None,1881.0,10.22,None,Google,2524.97,None,fitness,Canada,500.0,18.0
P3103,@alex,Twitter,reel,2023-03-20,None,4956.0,None,3.86,Yes,Pepsi,460.68,16.88458070333634,finance,Usa,4968014.0,18.0
P1652,@lifestylelina,LinkedIn,reel,2022-12-23,1828665.0,3699.0,None,1.13,None,Nike,2342.74089,1849.96,travel,Usa,1200000.0,59.0
P6571,@jdoe,YouTube,reel,2022-03-31,1627912.0,None,None,1.73,No,Adidas,4844.4,None,food,Usa,10000.0,29.0
P7034,@lifestylelina,LinkedIn,text,2024-05-30,None,4746.0,None,12.15,No,Sony,6.233092876465284,None,finance,Usa,None,9999.0
P2415,@techietom,TikTok,video,2022-09-10,22626.0,None,None,None,No,Sony,31.656221821460775,None,tech,Uk,1784506.0,47.0
P7401,@lifestylelina,Twitter,video,2023-02-19,42998.0,4647.0,None,None,Yes,Netflix,1897.92,21.889089269612263,finance,Usa,1200000.0,23.0
P4508,@alex,TikTok,video,2023-01-22,None,1422.0,753.0,None,No,Adidas,1366.143215,None,fashion,India,500.0,None
P9540,@alex,YouTube,reel,2025-08-16,None,None,420.0,None,None,Tata,52.49504057709648,18.8570784490532,fitness,Australia,10000.0,9999.0
P9379,@jdoe,TikTok,text,2023-09-14,None,3354.0,None,None,No,Cocacola,378.35,1554.1,travel,Canada,1200000.0,None
P4133,@finance_guru,TikTok,video,2023-10-04,None,2583.0,None,None,Yes,Adidas,2473.89,1232.73,travel,Uk,10000.0,9999.0
P3841,@sarah123,TikTok,text,2023-02-23,None,3252.0,None,None,Yes,None,1428.684572,1318.222257,fashion,India,None,9999.0
P2180,@alex_99,Twitter,reel,2025-01-05,1055230.0,None,180.0,None,Yes,Nike,46.88908926961226,1619.15,fashion,Australia,10000.0,None
P9020,@jdoe,TikTok,video,2023-06-29,32252.0,None,None,0.15,No,Tata,4069.36,909.5211317,finance,Germany,500.0,9999.0
P1654,@lifestylelina,Instagram,text,2022-09-18,42633.0,None,None,5.86,None,Apple,741.65,1602.6,tech,Uk,500.0,47.0
P1377,@johndoe,Instagram,reel,2022-04-11,None,1135.0,1434.0,None,No,Nike,2204.206747,10.054102795311092,tech,Canada,None,None
P6148,@techietom,YouTube,reel,2022-11-12,None,3811.0,None,None,Yes,Samsung,1744.33,13.878268710550046,finance,Uk,10000.0,22.0
P1335,@sarah123,Instagram,reel,2025-03-16,None,None,752.0,10.75,Yes,Nike,21.734107303877366,1372.984349,fashion,Australia,1200000.0,None
P4745,@finance_guru,YouTube,video,2022-03-16,None,None,None,None,None,Adidas,1773.74,22.47745716862038,fashion,India,1200000.0,9.0
P2094,@alex_99,YouTube,video,2024-04-18,415018.0,3551.0,9.0,None,No,Cocacola,297.82,5.748422001803426,travel,Canada,10000.0,9999.0
P7044,@johndoe,Instagram,text,2023-02-01,22063.0,152.0,1658.0,None,Yes,Google,53.12218214607755,18.203336339044185,finance,Usa,500.0,9999.0
P7016,@the_real_amy,Twitter,reel,2022-11-16,38078.0,2610.0,1827.0,None,Yes,Samsung,4284.27,41.43591972,tech,Usa,10000.0,9999.0
P7471,@lifestylelina,Instagram,image,2023-12-08,None,None,1221.0,None,No,Adidas,6.695220919747521,None,finance,Usa,None,None
P7021,@techietom,LinkedIn,reel,2022-09-16,637977.0,None,None,None,None,Samsung,1801.980656,18.882551848512172,travel,Canada,10000.0,57.0
P5005,@jdoe,YouTube,reel,2025-04-24,36432.0,None,None,None,No,Google,1.8957394048692515,None,tech,Canada,1200000.0,None
P7333,@the_real_amy,Instagram,text,2024-06-02,1363.0,2292.0,None,None,Yes,Samsung,26.58284490532011,4.610009017132552,food,India,1200000.0,None
P9978,@alex,Instagram,reel,2024-09-25,729698.0,1497.0,None,None,Yes,Tata,1703.502608,1243.55,travel,Germany,None,32.0
P5962,@lifestylelina,YouTube,text,2024-03-18,1483875.0,368.0,850.0,None,No,Tata,18.983881875563572,14.314697926059512,fashion,Usa,3957278.0,52.0
P3713,@alex,Instagram,text,2024-09-15,36258.0,4173.0,None,None,Yes,Adidas,45.16456266907124,12.804328223624887,tech,Usa,10000.0,None
P5570,@finance_guru,LinkedIn,text,2024-12-14,4769.0,4854.0,None,None,Yes,Adidas,3103.15,1911.34,finance,Germany,None,9999.0
P8607,@lifestylelina,LinkedIn,image,2022-10-31,19356.0,4997.0,888.0,None,Yes,Google,1674.360442,21.928764652840396,tech,Uk,10000.0,49.0
P6359,@travelwithsam,YouTube,text,2023-05-14,None,4986.0,None,14.07,No,Adidas,17.748422001803426,11.087917042380523,finance,Canada,1200000.0,25.0
P2433,@lifestylelina,Instagram,video,2023-08-20,None,451.0,427.0,None,Yes,Samsung,92.02482285,20.20964833183048,tech,Australia,1200000.0,9999.0
P3271,@alex,Twitter,text,2025-06-14,19477.0,None,None,None,Yes,Apple,457.61,18.518935978358883,fashion,Australia,None,None
P7571,@alex_99,TikTok,reel,2024-01-05,None,None,1649.0,None,No,Nike,29.29114066726781,1378.06,food,Usa,1200000.0,9999.0
P6451,@travelwithsam,LinkedIn,reel,2022-09-16,21074.0,None,None,None,Yes,Samsung,8.859332732191163,None,tech,Usa,3031355.0,None
P5131,@sarah123,Instagram,video,2023-08-12,1235627.0,3197.0,None,6.59,No,Samsung,4652.872687,6.819206492335438,food,Uk,584510.0,5.0
P3427,@travelwithsam,TikTok,text,2024-01-05,32026.0,None,None,None,No,Nike,3929.44,18.38999098286745,fitness,Usa,500.0,None
P9209,@alex,TikTok,text,2023-11-22,10808.0,887.0,None,14.36,None,Google,40.77862939585212,None,tech,Uk,1658388.0,None
P1729,@johndoe,LinkedIn,reel,2025-04-25,16402.0,1473.0,None,None,Yes,Adidas,3733.06,1779.172741,finance,India,None,None
P1634,@jdoe,YouTube,video,2024-07-09,None,3765.0,None,8.88,None,Adidas,27.038548241659154,1828.210412,finance,Uk,1200000.0,9999.0
P1838,@johndoe,Twitter,reel,2022-02-03,1668146.0,None,None,None,Yes,Apple,13.356627592425609,10.12736699729486,tech,Usa,None,9999.0
P2629,@finance_guru,YouTube,image,2023-11-05,1724777.0,4456.0,None,11.72,No,None,52.20761947700631,657.1747687,fitness,Usa,500.0,29.0
P4924,@the_real_amy,Instagram,image,2022-06-06,810672.0,None,517.0,None,None,Cocacola,14.912082957619477,4.598737601442742,travel,Uk,3907629.0,5.0
P5100,@alex_99,Instagram,text,2022-12-28,None,1988.0,1105.0,None,Yes,Google,651.123265,244.1950214,travel,Uk,10000.0,9999.0
P4115,@alex,TikTok,reel,2022-01-08,1529210.0,3275.0,1606.0,None,No,Pepsi,843.6821523,None,fitness,Usa,10000.0,3.0
P1280,@lifestylelina,TikTok,reel,2023-01-21,909057.0,None,1537.0,None,Yes,Nike,13.214833183047793,915.71,fitness,India,None,None
P6582,@sarah123,LinkedIn,video,2024-08-27,1498949.0,None,None,11.27,Yes,Netflix,54.66005410279531,None,tech,Germany,None,9999.0
P2559,@alex_99,TikTok,video,2024-11-12,1868555.0,None,595.0,None,Yes,Nike,1534.11,None,travel,Usa,1200000.0,47.0
P1667,@jdoe,Instagram,text,2025-02-05,None,None,917.0,2.82,None,Tata,2932.03,553.0297952,finance,Germany,737590.0,None
P5056,@jdoe,Instagram,reel,2025-01-14,None,3849.0,None,4.11,Yes,Google,727.61,1176.61,food,Australia,1200000.0,48.0
P4072,@alex_99,YouTube,video,2024-04-15,None,4195.0,1082.0,None,None,Nike,3518.45,0.38322813345356177,fitness,Usa,None,None
P2845,@alex,Instagram,image,2024-03-19,15438.0,None,946.0,None,Yes,Google,7.720919747520289,13.074842200180342,fashion,India,10000.0,None
P7376,@lifestylelina,TikTok,text,2024-06-27,47994.0,1813.0,867.0,12.47,None,Adidas,2096.11,288.77,travel,Canada,10000.0,25.0
P2809,@sarah123,YouTube,reel,2024-12-09,41243.0,2928.0,None,None,Yes,Google,2215.38,None,food,Usa,10000.0,None
P5417,@jdoe,TikTok,reel,2023-02-16,17200.0,None,None,2.74,No,None,2392.508134,None,food,Uk,500.0,None
